#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
56a943c11047d88abcc944db03f9ff3c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter_736122_unclassified
6b0ee0e768481a475b7dd56711935633	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter aphrophilus
0f4f41104664671f551595c189c64518	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter aphrophilus
c246f2aff0aa8c6f7c2879462167ef6d	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter aphrophilus
68c71bad7b64d7997508aac1b15125c5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter aphrophilus
bbd162cd3912c6502007d8656d008e91	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter aphrophilus
467866e90c1b2c4e8b1e4b424af53e16	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter_736122_unclassified
2889918b8dda40ace04dbece62be89d1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter_736122_unclassified
6c3bd89fc3ae234e24b0b0015b421f08	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter_736122_unclassified
1bc1b88ba47edddc7f58134246801edc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Pasteurellaceae	Aggregatibacter_736122	Aggregatibacter_736122_unclassified
cf3f0152b7ea4a9aac24a8f1bd47d610	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_500471	Rhizobiaceae_A_500471	Agrobacterium	Agrobacterium_unclassified
47de094999850c80a6c0051524cf2e2f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila_D_776786
da1de0750c9fb1d76544419dc1b7be09	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila_D_776786
ccbb506dcaba6860ac897f9ac68d4850	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 communis
33254000e9f3864e3f606016b987381d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 communis
64b909b8933e793682411cfb5af21f7e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 communis
2835db63a8a838e199e94b1cd82da436	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 finegoldii
22c5a8eb1ed23bc53b8f3020ce48f46c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 finegoldii
66951435ff2c043bd1da835e31df9bc6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 finegoldii
3d0b911b32e643ff4451ba35ecebcff4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 finegoldii
b2f247b4b40c23e157e9dc3870e5867e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 onderdonkii
88bb0c87134eca30bf2a4634b689ef9a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 onderdonkii
bae9cc484ae9320eba5cfde41cd6b3dd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 onderdonkii
57372316edace708439e1d2e848700fd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 senegalensis
520b13bc2cb794e239597782a01c996d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 shahii
e35ca3fd42ffc1e5172becc443330d93	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 shahii
cd723a922afe827ce3b037aad5e028b7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 shahii
a417aa5bd4196b4501fa90c22ef145f0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 excrementavium
5596477f56d677bc353e195ab3a78a40	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871400	Alistipes_A_871400 excrementavium
7a6572834a5fd3abd40a3282948003d3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 indistinctus
2c70ec638360da4a86769da9beff6ea2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 indistinctus
4933f6a58513b03f7a7f09e954250889	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 indistinctus
f73e488e673677932ab5b0ba357a9b88	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 indistinctus
159e7b9d744091dc9f8f17fbb6049331	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 ihumii
31d168ee8dafa8aec7b45c3d899fd419	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 ihumii
3ac5915554b1eb7bdb7bfad91e013b6b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 ihumii
a5e8ff3901565c09c58ee71a36fc3686	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 ihumii
82e40202ffc2611b290b81dc69f71c92	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404 ihumii
bfd9a586b0a2ba87d98d0ecd35386b27	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A_871404	Alistipes_A_871404_unclassified
08be88ee327bd734261372dcfdbf972d	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Allisonella	Allisonella histaminiformans
7be292f101677aea2e137707394bd01f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
4213faaeaa185e1051f37c5f68efbde6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
697100860d01b9c2530d89bcf8625342	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
880aefff5e417465083d62ae10941543	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
f30e9857b7686ae48b25196226455c2e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
bc1e12013eed76d114d23e0501785921	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
a41863a8cd821177eb846d6dbf237105	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
935341ee607ce2844e1a381e3fb536d8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
5c32599f38b73915fda93fd46f956d39	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
0b09845ed9ae338aa9b5972dd978cd7e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
96fe1bbefd17bcf4add28f2da07def97	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
f6d450ba1ae36b00fc31b035b8ada9db	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
92ffbfc31250339c3582a48d95acbd1b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
6bc305e64ba2c825a72ca8f129d9db78	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
8438a55e490933a5f0c4280d08a31a42	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
a79eda4b821b2a695f8ff4bcfe1ebbee	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
05b706054e87791309629cd42e5e1e77	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
993f0c183a1b279cbc311a452424623a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
9b50e23cd85c6fe2dad073441fdcfa03	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
75db0f3be892548d648d1cf3396343f8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
7a448331ba01decacd9c453d739b432f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
bd8629189fb4f36eb2b2668b75e3d9c1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
61e5e19c8237dc583b367e8b9c098770	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
9a8bdd19515710dfd794a97d59541edf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
c1faea61b735c53f78e4792118e14727	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
46ac66cd41b718b1c68eb2690925d1ac	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
95105364e502e7104ec7a3e95c8708b7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
bb3b3e5217cf497a9203ba36ead2ec75	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
70aade61d6a0a61dd9eee6385d84ed09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp003859795
db16a1f5313a8833bb3c48833404567b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
54860ac9f2fe24bf6833ecf4ef671bcb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
c531d751c4e8b04df18018c7b5654437	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp900095835
22e90cb9be8c81b233a2ac09702fdc67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella_unclassified
0ef4713feedc38939700904edd498b28	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella rava
9d9000bc999363b2c4780a7c525ae3cd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella rava
84201a340cf7ef2d23ec113f13840eb6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella rava
3ccd446d91fd23f139300854dd356b0b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella rava
6df0bace154342bd80d8d672f84e0793	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella rava
73168b138014bb516916ddfcc8c5f7da	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella rava
3b9f76b90e9903427a0140787cdd15a1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella timonensis
8440f1466999fb5a5b358ddadeae820c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella timonensis
751e584ee1c4d6ba2d1af4bb1ce36cd9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
008db2556c4ac21cb5357c86783acea8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
d81500db11e722af65668bcf69451897	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
cb6541f9fa4c6db411e27152c8fa4e3c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
551dab42fcc665434b732e017cbfc06f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
7512581f155a20583331621475e8b32c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
dc07e28b089e23b1d0def267bee14058	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
ef8dad655524645d0e9ea2b385e290fe	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
ae6e0a9f1b2ecd3cec2e81d6b4068335	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
669b403cd799dcf6b28430ce27d8e23c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella tannerae
4ce3dbfaf0ceaf072614dd7e5caa1a4e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004555425
9d67281733a3291321021c4dcdd12182	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_500472	Rhizobiaceae_A_500472	Allorhizobium	Allorhizobium_unclassified
5114d6c4ced61fd819249955d966b8c5	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Alloscardovia	Alloscardovia omnicolens
bbc7c615b43a4969fa271ce07b030243	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Alloscardovia	Alloscardovia omnicolens
493d8f71da0ca5ec526de55ddd193c84	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Alterileibacterium	Alterileibacterium_unclassified
0489e8a990db3a2f0090fd0bf5f42b18	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	Amaricoccus solimangrovi
156ebdeab645b472201250cb9008b813	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	Amedibacillus dolichus
972c71a2b4caded8d23d9135e709ecb2	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Amnibacterium	Amnibacterium_unclassified
1a1b2800a3292b8ab2c8ec53f76161b1	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Amnibacterium	Amnibacterium_unclassified
6dd8a15728e4403490e27103e0c53b04	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii
9b8e2560e23ccb2449aaa0828790aa37	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
3000b41c8c39ad142a32dca4f9bf447e	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
43e50c834010ce50abe30e981c669168	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
f7fdd99330538fbfbaee7e460d58bb5f	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
0445dd9830b70ba2eb2127912e122caf	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
aa85aa5e68972013d9ccf456ae2b4bff	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
18198b86a0e994d5c3efebe358710365	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
4ad52e86f7c373eaf16e3b75d383fb65	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus provencensis
1eb79e31cd12159a2421a528c45c6662	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus provencensis
b8b364e53b6cf0d5f336324e6278b081	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_unclassified
86c15f706311e1fd657b59bcec541b49	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_unclassified
2e37a913715bf2b9eb9c53ebc0a2d792	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_unclassified
3e7705dad5efc5cc99514f438ecb5298	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginimassiliensis
e3d02d51346b40b0b4782b52843983fd	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginimassiliensis
0f5e6fbef4b2d865ac592acbba3a7bfc	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_unclassified
9f1e030b25e9f01106370af614c35b75	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_unclassified
4345be4fd53b9714f9d71e711b997862	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginalis
0e700d00915de4302b5423b44746f665	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginalis
02bfc9baa74dab02b79d37955406c062	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginalis
71e48ee98edd41db790678861d2c27d4	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus senegalensis
efc0bb1d1ecc68e77cecbd8603bdbfc0	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus senegalensis
cd9c70ba9497576bae64df9c8dfea7d9	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
7faadc58c3e8a4650689801afe78ddca	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
247dffa1adcc432c5df369914773669d	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
8cbbed928c6ae673c1123c66123c85e1	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
37764c0f6f55341906a5d78f94748a46	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
2a7b370a633c29f1f0d4bc2b6350a880	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
c6d8df44f3e66c33a9960fd63abf0185	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae
dc34e42a073db7cbab6e1f1a5c369e9e	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
6df1eed0350e22882bdd1cf9db41b052	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_unclassified
bbcdf853baec87944bce9201fb0c9a8c	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus octavius
5b49cc4f17509112f03d15d984df0279	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus micronuciformis
4fcb2488c1199729b733c11045d9554e	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus micronuciformis
8dada938926a3a869f7905c59ca9a79b	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus micronuciformis
0379bcf728c6054a6991a0d60fdca576	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus micronuciformis
00db80a6596e6e487490cb31ed4b91a6	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus micronuciformis
981d55cc064c789bd755d4ace22fa03a	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus geminatus
debef7ab995d65ea724f0c429a1846be	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus geminatus
6c57452569cbbe0674aff9e3c73f345e	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus geminatus
4d48b0806844785ec7d3b38575ed8f41	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus sp001305115
6e5a1e9c52cf84aa7f79c1b1a27eb966	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
fe529533106e132445eb37eb9606d13a	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
1d73bc97783f8b4fb71606bde8c1bdbb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
aa6a112abde072b5514d4d845487630b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
02961a40257150d78baa38e982ec5f9b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_unclassified
1f12743ff98bc4ffe36b597240cceb3b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Anaerotignaceae	Anaerotignaceae_unclassified	Anaerotignaceae_unclassified
